id,lat,long,name,address,word
ChIJFzgUUc0im4ARqxbDXyp_hh4,38.8705568,-121.2965063,3 Monkeys Vape and Smoke Shop,900 Sterling Pkwy #50 Lincoln CA 95648 USA,vape
ChIJHRjY_mXZmoARavLTgM_vilU,38.627363,-121.38385,Cigarettes And More,3413 Watt Ave Sacramento CA 95821 USA,vape
ChIJWSXnjvIlhYARvOOfhqFFIJo,38.4696462,-121.821183,3 Monkeys #3 Dixon, CA,115 E Dorset Dr Dixon CA 95620 USA,vape
ChIJu9-DrNjQhIARvvnT9PGaZ8A,38.669155,-121.764585,Highlife Smoke And Vape Shop,825 East St #105 Woodland CA 95776 USA,vape
ChIJTQym0_Yfm4ARCWmgnfGE3bo,38.7432426,-121.2568058,3 Monkeys Vape and Smokes,1850 Douglas Blvd Roseville CA 95661 USA,vape
ChIJH2a3FU3amoARvtDg3SrmUcQ,38.585709,-121.400502,Twisted Smoke Shop Fulton Ave,1120 Fulton Ave Sacramento CA 95825 USA,vape
ChIJq_t7Uclxm4ARp_rZkW0sIhY,39.198943,-121.062727,Cig Mart smoke shop,151 W McKnight Way # G Grass Valley CA 95949 USA,vape
ChIJ8xIeSZZQmoARdIl13GS49C0,38.7319012,-120.7792811,Broadway Smoke n Vape,1390 Broadway Placerville CA 95667 USA,vape
ChIJf2DrGnnfmoAR5jTb-x3iimI,38.7092794,-121.3118786,Vape and Smoke 4 Less,7883 Lichen Dr Citrus Heights CA 95621 USA,vape
ChIJ3XGkvo5XhYAR9wAdod0_jbM,37.9840745,-121.8038805,Mistique Vape & Taste Saloon,3721 Sunset Ln #105 Antioch CA 94509 USA,vape
ChIJr4yy4MDgj4ARk3svpak9Kz4,37.7052707,-121.7009696,VaporWarehouse,7697 Hawthorn Avenue Livermore CA 94550 USA,vape
ChIJry45VC98hYARagjUmR5u-yk,37.8685843,-122.2594428,WHELANS GLASS GALLERY, VAPOR, CIGAR, GIFT & SMOKE SHOP,2486 Bancroft Way Berkeley CA 94704 USA,vape
ChIJ44OeAfmfmoAR7lWaFIausoo,38.1283065,-121.2593679,Tobacco City N Vape,550 S Cherokee Ln # G Lodi CA 95240 USA,vape
ChIJddb2DB5ehYARlIfwdVoh_qg,37.963274,-121.990655,Voltage Smoke & Gifts,4330 Clayton Rd Concord CA 94521 USA,vape
ChIJm_P4GJRmhYARV7ptORNfOTY,37.979357,-122.065885,Legends Smoke Shop,565 Contra Costa Blvd Pleasant Hill CA 94523 USA,vape
ChIJpeG1umUCkYARgJb_5tofe7M,37.6372761,-120.7674063,Jays Vape & Tobacco,12162 Yosemite Blvd Waterford CA 95386 USA,vape
ChIJi0ZboV8MkIARxBaE1VL8h_s,38.0082004,-121.3099944,Stockton Smokeshop & Vape,6107 N El Dorado St Stockton CA 95207 USA,vape
ChIJY2-dBSWgmoARfwB2dGap0Fg,38.1446198,-121.2717539,Big Blaze smoke shop,851 N Sacramento St Lodi CA 95240 USA,vape
ChIJKxi_NtLFkIARRJ4oOqq2Td0,37.982741,-120.3849373,Sierra Smoke 'n Vape,4952 152 W Stockton St Sonora CA 95370 United States,vape
ChIJ0aJzF_opw4AR-LJPSziobHc,34.0330299,-117.9151196,The Vape Society,2411 S Azusa Ave West Covina CA 91792 USA,vape
ChIJsyFoZoYu3YAR4F3jE60rTxw,33.8177385,-118.0607799,Vapor Zone Vape Shop,9923 Walker St Cypress CA 90630 USA,vape
ChIJ350IlUzKj4AReO7sY0H5Fqo,37.3540536,-121.9490435,Hot Box Smoke Shop,1111 El Camino Real #3 Santa Clara CA 95050 USA,vape
ChIJCzk1DzEbjoAR7C5IGCh6S4Q,36.9027262,-121.7484766,DULEE'S TOBACCO,53 Porter Dr Watsonville CA 95076 USA,vape
ChIJOTnksc6wj4ARdMxObuLryNM,37.3889596,-122.0897584,Fatty Zone,1398 W El Camino Real a Mountain View CA 94040 USA,vape
ChIJ6STg5EPpj4ARqwBIrNAaf7U,37.6903321,-121.8852534,FonDude E-Juice,5627 Stoneridge Dr #322 Pleasanton CA 94588 USA,vape
ChIJJ_wOcvB-kYARrJXJX6_ey1k,37.0565392,-120.8377236,Uptown smoke shop,1247 E Pacheco Blvd Los Banos CA 93635 USA,vape
ChIJKZIryMdDkYARl1IsIOQR2YI,37.330727,-120.468165,Cigarettes & Cigars,3528 G St Merced CA 95340 USA,vape
ChIJw3MkRQ1rkYARg2oL_bPzUrM,37.3595774,-120.596132,World of Smoke,2698 First St Atwater CA 95301 USA,vape
ChIJOYhRy1lCkYARxA89I_fl_i8,37.3038634,-120.4947183,Smoke Palace,1204 W 16th St Merced CA 95340 USA,vape
ChIJzQhMStZnlIARv67p4pnlV2g,36.8235916,-119.8267089,THE GREENMILE VAPE & SMOKE SHOP,2014 W Bullard Ave Fresno CA 93711 USA,vape
ChIJJb7Pk0IMlIARBT5A4jZ1BKI,36.9721144,-120.0422769,Toby's Vapes,1490 Tozer St Madera CA 93638 USA,vape
ChIJMVIvkU_4lIARApidHrMUNdg,36.7063844,-119.5707338,Drip Vapor Lounge,2407 Jensen Ave Sanger CA 93657 USA,vape
ChIJf4uskWVnlIARgHRPU3DKF3Q,36.7791899,-119.8003233,Tower Smoke,3135 N Maroa Ave Fresno CA 93704 USA,vape
ChIJ9T9JONHilIARhSoOTU0s0CE,36.6033874,-119.4583388,Reedley Smoke Shop,793 N Reed Ave Reedley CA 93654 USA,vape
ChIJ-YLV8KYb24AR23PxGI3qPk4,33.8191088,-116.5458593,Michael's Vape Shop,333 S Indian Canyon Dr Palm Springs CA 92262 USA,vape
ChIJd8PGQRnY3IARa3x6rCQr9CU,33.7934147,-118.0094182,Vape Genie Wholesale & Distribution,11652 Knott Ave F-5 Garden Grove CA 92841 United States,vape
ChIJYXdJP40m3YAR7jJj8V1nv7I,33.743111,-118.034175,West Coast Vape Supply,5445 Oceanus Dr #102 Huntington Beach CA 92649 USA,vape
